cluster_id,n_points,total_population_covered,Ta_mean_proxy,Ta_p95_proxy,Ta_p05_proxy,DTR_proxy,GHI_mean,GHI_daily_kWh_proxy,kt_mean_proxy,kt_std_proxy,SAI_proxy,cloudy_frac_proxy,CCI_proxy,HDD18_proxy,CDD24_proxy,RH_mean,HSI,wind_mean,seasonality_proxy,monsoon_index,elev_proxy,lat,lon,population,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true,GHI_daily_kWh,DTR,kt_mean,kt_std,SAI,cloudy_frac,CCI,HDD18,CDD24,Ta_mean,Ta_p95,Ta_p05,seasonality,Tm_target_C,T_mains_est_C,L_required_kJ_per_kg,int_GHI_x_ktstd,int_DTR_x_cloudyfrac,int_RH_x_TaMinusTm,Tsoil_proxy_C,int_wind_x_TaMinusTsoil,int_CCI_x_1minusSAI,PC1,PC2,PC3,PC4,poor_day_kt_estimate,Tm_target_C_regime_capped
0,12,15238513.63625908,28.81368377468024,32.73213757992126,25.02574375621109,5.544947485727097,53.12578684425034,0.407711571648413,0.0682301936684186,0.0721193544108397,0.0681512172357226,0.99225429831965,619.8938417603352,0.0262467566350608,17868.673393214907,70.46127245848558,17.10965115355742,2.691910999391396,0.3269450816877406,0.4881211984388175,0.9757718528398276,12.702556767173729,79.56894403471756,2876923.127463454,3653.000000000001,5.130418801223704,0.8073412847549586,0.1849710282809209,0.8082979260063462,0.0300218530519099,4.794703101652507,7.41205175043411,27.41600765333289,31.21481698385921,23.64022391933427,0.0180968940949737,12965.37743919172,74.53005841732292,3.8602237377919617,0.1576221932916406,5.130418801223704,7.41205175043411,0.8073412847549586,0.1849710282809209,0.8082979260063462,0.0300218530519099,4.794703101652507,0.0180968940949737,12965.37743919172,27.41600765333289,31.21481698385921,23.64022391933427,0.1576221932916406,56.99999999999999,25.41600765333289,51.86593034942686,0.9490681501685768,0.212804096088935,-2084.7328425961778,24.41600765333289,8.075732998174187,0.9141791733094,0.4550907342089305,1.1349697014799778,-0.0828628847663078,0.118764277831216,0.5705783685553798,56.99999999999999
1,43,20201122.84802866,27.992498071104468,32.06862770217226,24.492503937900626,6.345310215772972,50.21830985531344,0.3881473346995212,0.0670803674558026,0.0790364537900522,0.0702557241828308,0.9885974695603444,438.1576674899634,0.001702502868268,14664.54970862556,65.32501576342537,13.223708967627958,2.1180740509265408,0.3176413011017978,0.5110496442080067,0.9454039236855588,11.515593492484465,77.97645425795196,617942.8658265328,3653.0,5.280393935222697,0.8095250784374546,0.1533276671334914,0.8125106606003025,0.0095809161361129,2.241083001658232,11.421114108854624,26.34299395135202,31.14793775740109,22.181848814443807,0.0411320636227565,9667.846643764638,69.8137666117471,3.2671195031175926,0.1469324741276185,5.280393935222697,11.421114108854624,0.8095250784374546,0.1533276671334914,0.8125106606003025,0.0095809161361129,2.241083001658232,0.0411320636227565,9667.846643764638,26.34299395135202,31.14793775740109,22.181848814443807,0.1469324741276185,57.000000000000014,24.34299395135202,54.12971456909878,0.8096836071444775,0.1100223447631824,-2003.5639512429373,23.342993951352025,6.354222152779621,0.4195453537743439,-1.2774180455757649,-0.5299955824996399,-0.1876318111134768,0.109694805000045,0.6132656645065856,57.000000000000014
2,39,18057219.248721376,29.731257784180062,33.617400048104685,25.650355348546164,6.054936769483706,52.54644420674022,0.4049161943594205,0.0680084166212394,0.077442193224796,0.0667117381185247,0.9897126794449618,438.0290581814891,0.0,20776.512261515178,67.3419173136128,13.649160641294406,2.641050678206561,0.2949103580279878,0.5166228305182411,0.9827012963512044,11.75287385986891,79.44926281527597,523696.01609578193,3653.000000000001,5.284260478161162,0.8203233317688322,0.1666165005175681,0.8248005144942682,0.0215498414563173,4.0,9.175847869327116,27.935369055948584,32.18073790626207,23.431152899472423,0.0,14734.2140203955,72.60577865602022,3.71999341023733,0.1590599417318765,5.284260478161162,9.175847869327116,0.8203233317688322,0.1666165005175681,0.8248005144942682,0.0215498414563173,4.0,0.0,14734.2140203955,27.935369055948584,32.18073790626207,23.431152899472423,0.1590599417318765,57.00000000000001,25.935369055948588,50.77021074642681,0.8804258109217554,0.1982528006596331,-1956.7528526173087,24.935369055948584,7.923152034619683,0.7007979420229272,1.3664116437538052,0.1522099187490942,0.1793923945162041,0.3566747026415988,0.607054211106345,57.00000000000001
3,22,10252755.064369142,30.25153984673888,34.09829175546196,26.369091751200614,6.875440937010468,48.31403298910708,0.3737360692813968,0.0667529816001993,0.0833974077341837,0.0645118438349607,0.9858042538748444,406.4652162484938,0.0,22652.35791949014,62.54204691173428,9.56695950657439,2.375909419506919,0.3058132070061723,0.4044041915828967,0.9774977604587024,10.162456803842776,78.42253656669446,839350.6858304571,3653.000000000001,5.424162889644492,0.8268556363343392,0.1466259288897454,0.8301975559504078,0.0113599842852492,3.0,10.393628055411408,27.78714765049437,31.897353297786804,23.569194002556447,0.0,14121.353377536348,70.50292827246317,3.560444838964985,0.1351801191433315,5.424162889644492,10.393628055411408,0.8268556363343392,0.1466259288897454,0.8301975559504078,0.0113599842852492,3.0,0.0,14121.353377536348,27.78714765049437,31.897353297786804,23.569194002556447,0.1351801191433315,57.00000000000001,25.78714765049437,51.08291996725542,0.7952911307783761,0.1176714108863347,-1826.5625011175543,24.78714765049436,7.127728258520757,0.5094073321487765,1.1808186511863257,-0.7375292428940404,0.2627487784250055,-0.4350183517229923,0.6391744473554651,57.00000000000001
4,17,7477159.650472164,28.14949498207731,31.2836546557554,25.448480961153194,6.486322534366973,53.91976279983342,0.4174566024383235,0.070081670321956,0.0808520330721717,0.07337341262094,0.9872698865777936,379.7255754727744,0.0,15143.044507360346,68.98456678387765,18.659488747212983,2.3400281654123165,0.3470553272730065,0.3631292109148207,0.9605159129462456,8.94560765519123,77.54909767155262,494469.9692723909,3653.0,5.155334550374726,0.7832303357897392,0.1535430560694648,0.7847851059798568,0.0114170265554362,3.0,8.375416181041487,26.65637094391336,30.265498630777355,23.739699289496,0.0206610856410804,10219.740414710504,76.65659128037815,3.753179062846911,0.1222776587392551,5.155334550374726,8.375416181041487,0.7832303357897392,0.1535430560694648,0.7847851059798568,0.0114170265554362,3.0,0.0206610856410804,10219.740414710504,26.65637094391336,30.265498630777355,23.739699289496,0.1222776587392551,57.00000000000001,24.65637094391336,53.468569339304445,0.7914444757148255,0.0940594050732421,-2094.1784417803474,23.65637094391336,7.02008449623695,0.6456446820604292,-0.701457832155015,1.057657091771231,-0.4171163642205156,-0.6085142338901135,0.5866952240208243,57.00000000000001
