cluster_id,n_points,total_population_covered,Ta_mean_proxy,Ta_p95_proxy,Ta_p05_proxy,DTR_proxy,GHI_mean,GHI_daily_kWh_proxy,kt_mean_proxy,kt_std_proxy,SAI_proxy,cloudy_frac_proxy,CCI_proxy,HDD18_proxy,CDD24_proxy,RH_mean,HSI,wind_mean,seasonality_proxy,monsoon_index,elev_proxy,lat,lon,population,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true,GHI_daily_kWh,DTR,kt_mean,kt_std,SAI,cloudy_frac,CCI,HDD18,CDD24,Ta_mean,Ta_p95,Ta_p05,seasonality,Tm_target_C,T_mains_est_C,L_required_kJ_per_kg,int_GHI_x_ktstd,int_DTR_x_cloudyfrac,int_RH_x_TaMinusTm,Tsoil_proxy_C,int_wind_x_TaMinusTsoil,int_CCI_x_1minusSAI,PC1,PC2,PC3,PC4
0,8,12658860.946747124,29.617535734175835,33.58957973171561,25.577513306462578,5.4603635324588415,745.8605174903689,5.77407022055864,0.7826672580427531,0.16457915672306916,0.8309883724534178,0.02108430808315521,3.2611807286327563,0.0,2035.4159900336479,70.24613258632598,15.887822069162516,2.8198105162183946,0.13696130700315082,0.35351493531951855,0.9895079281796996,13.0544618219027,80.11792233567122,3284937.424591075,3653.0,5.149954470387821,0.8135487788518467,0.18784758777095642,0.8150558089310374,0.032710827563622584,5.0,6.889922956094634,27.99694558368632,31.644490169407963,24.082154489225832,0.0,14763.137840002206,74.16780835321862,4.026722762531821,0.1591191658961,5.149954470387821,6.889922956094634,0.8135487788518467,0.18784758777095642,0.8150558089310374,0.032710827563622584,5.0,0.0,14763.137840002206,27.99694558368632,31.644490169407963,24.082154489225832,0.1591191658961,56.99999999999999,25.99694558368632,301.43035736006726,0.9671700203573678,0.22222966025859262,-2036.8921391829754,24.99694558368632,8.459431548655184,0.9247209553448132,1.4560223426267147,1.1613283881521292,0.061833140420397496,0.11745556797269932
1,42,19812761.640222758,28.08351999639243,32.18611396184827,24.569090413003792,6.350256930523391,744.9161418452571,5.756091694631974,0.7836175818126551,0.17605673779790063,0.8396848306133166,0.02112260355741693,3.205372506299134,0.0,1492.5829676378758,65.11805844074802,12.856959369748,2.1337702201287843,0.1397693331429581,0.4546270340635939,0.9466987891658764,11.542851306317537,77.98334331272308,622443.0264612809,3653.0,5.2810403654738405,0.8096685461439993,0.15345720664247195,0.8126578523278134,0.009607740647516325,2.245808606670074,11.445979875661534,26.38996512374928,31.204175071322844,22.216122460714946,0.03591900154701698,9796.380524087668,69.7127309633293,3.2802726428889395,0.14714548623541673,5.2810403654738405,11.445979875661534,0.8096685461439993,0.15345720664247195,0.8126578523278134,0.009607740647516325,2.245808606670074,0.03591900154701698,9796.380524087668,26.38996512374928,31.204175071322844,22.216122460714946,0.14714548623541673,57.0,24.38996512374928,321.6108179759565,0.8104635117104296,0.11054463295214675,-1993.6724701846272,23.389965123749285,6.401310660386354,0.4201245470591752,-1.1746382618149287,-0.578415520645311,-0.19873784630606225,0.09524965629634186
2,39,18057219.248721376,29.731257784180062,33.617400048104685,25.650355348546164,6.054936769483706,739.1640003645058,5.722845612016325,0.7779355467919674,0.1740118733862609,0.8293264292285439,0.026805820066800663,3.8414030212078205,0.0,2077.6512261515177,67.3419173136128,13.649160641294406,2.641050678206561,0.13894116695505337,0.39842921556442185,0.9827012963512045,11.75287385986891,79.44926281527597,523696.01609578193,3653.0000000000005,5.284260478161162,0.8203233317688322,0.16661650051756816,0.8248005144942682,0.021549841456317304,4.0,9.175847869327116,27.935369055948584,32.18073790626207,23.431152899472423,0.0,14734.214020395499,72.60577865602022,3.71999341023733,0.15905994173187657,5.284260478161162,9.175847869327116,0.8203233317688322,0.16661650051756816,0.8248005144942682,0.021549841456317304,4.0,0.0,14734.214020395499,27.935369055948584,32.18073790626207,23.431152899472423,0.15905994173187657,57.00000000000001,25.935369055948588,302.2036353953978,0.8804258109217554,0.1982528006596331,-1956.7528526173087,24.935369055948584,7.923152034619683,0.7007979420229272,1.3664116437538052,0.15220991874909423,0.1793923945162041,0.3566747026415988
3,22,10252755.064369142,30.25153984673888,34.09829175546196,26.369091751200614,6.875440937010468,751.1531790679494,5.8120804443621426,0.7864218826214372,0.17380096888851593,0.8375285107470367,0.02614777361487802,4.321431723365033,0.0,2265.235791949014,62.54204691173428,9.56695950657439,2.375909419506919,0.12324358327039116,0.32835166375724995,0.9774977604587024,10.162456803842776,78.42253656669446,839350.6858304571,3653.0000000000005,5.424162889644492,0.8268556363343392,0.1466259288897454,0.8301975559504078,0.01135998428524929,3.0,10.393628055411408,27.78714765049437,31.897353297786804,23.569194002556447,0.0,14121.353377536347,70.50292827246317,3.5604448389649854,0.13518011914333153,5.424162889644492,10.393628055411408,0.8268556363343392,0.1466259288897454,0.8301975559504078,0.01135998428524929,3.0,0.0,14121.353377536347,27.78714765049437,31.897353297786804,23.569194002556447,0.13518011914333153,57.00000000000001,25.78714765049437,304.0649998050918,0.7952911307783761,0.11767141088633477,-1826.5625011175543,24.78714765049436,7.127728258520757,0.5094073321487765,1.1808186511863257,-0.7375292428940404,0.26274877842500555,-0.43501835172299236
4,22,10445173.54779002,27.160823904059654,30.408558398603958,24.494552996160643,6.341714504541486,746.9272897296117,5.766234029332084,0.7767257043887295,0.17111779092558058,0.8325925342562112,0.02384466160758081,3.4107923483351708,0.004158418493428034,1229.0553967421856,69.866503488741,20.25105618753188,2.2339016830156413,0.1249027982703287,0.3994270193809678,0.9446184448894874,9.490829516394829,77.38543736053508,584434.6706226532,3653.0000000000005,5.128928799217709,0.782367490986497,0.1575649234073157,0.7831536409329759,0.012633865558407082,3.157252014890223,8.836354580247797,26.039172418773344,29.905354031987024,23.056607354058972,0.05260949040691549,8454.738217719667,76.50764828227493,3.534808673050385,0.12970513430831848,5.128928799217709,8.836354580247797,0.782367490986497,0.1575649234073157,0.7831536409329759,0.012633865558407082,3.157252014890223,0.05260949040691549,8454.738217719667,26.039172418773344,29.905354031987024,23.056607354058972,0.12970513430831848,57.0,24.039172418773344,326.0160727650444,0.807633444257067,0.11156553550579129,-2165.218798061174,23.039172418773344,6.701705049046923,0.6896836959496696,-1.84525810842135,1.077620256026098,-0.48032879873448087,-0.37320789344646005
