cluster_id,Tm_target_C,L_required_kJ_per_kg,name,family,pcm_type,Tm_C,Tm_freezing_C,latent_heat_kJ_kg,density_liquid_kg_m3,density_solid_kg_m3,Cp_liquid_kJ_kgK,Cp_solid_kJ_kgK,TC_W_mK,cycles_tested,cycles_tested_status,flammable,supercooling_K,n_properties_imputed,any_property_imputed,source,rho_H_MJ_m3,Cp_avg_kJ_kgK,cycles_confidence,in_absolute_band,corrosion_class,pass_melting_window,pass_absolute_band,pass_latent_heat,latent_heat_floor_used,cycling_known,pass_cycling,cycling_flag,supercooling_known,pass_supercooling,pass_corrosion,pass_safety,passes_all,window_lo,window_hi,window_relax_applied,f_Tm,latent_heat_margin_ratio,cycles_confidence_imputed,topsis_score,gra_grade,promethee_flow,vikor_Q,vikor_S,vikor_R,topsis_rank,gra_rank,promethee_rank,vikor_rank,vikor_compromise_note,borda_score,copeland_score,consensus_rank,copeland_rank,kendall_w,borda_copeland_agree,weight_f_Tm,weight_latent_heat_margin_ratio,weight_rho_H_MJ_m3,weight_TC_W_mK,weight_cycles_confidence,top3_inclusion_probability,top1_retention_rate,mean_spearman_rho_vs_baseline,n_draws
1,57.0,321.6108179759565,n-Tetracosane (C24),Literature,Organic n-alkane,52.0,49.3,255.0,799.0,799.0,2.39,2.0,0.2395,1368.0,Estimated via MICE-RF-PMM,Yes,2.700000000000003,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,203.745,2.1950000000000003,0.9500662519113888,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.45783336177161427,0.7928837767486532,False,0.2948242403628501,0.4829553600328387,-0.10697924797829053,0.8055936008780913,0.6811341881151916,0.2678662291763503,7,6,6,7,single VIKOR winner acceptable,14.0,-3.0,6,6,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.1016,0.0104,0.5647933333333334,5000
1,57.0,321.6108179759565,n-Heptacosane (C27),Literature,Organic n-alkane,59.0,59.7,236.0,773.0,773.0,2.38,2.2,0.2415,1404.0,Estimated via MICE-RF-PMM,Yes,-0.7000000000000028,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,182.428,2.29,0.9534809845274094,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.8824969025845955,0.7338061620105182,False,0.32227787018113246,0.46144799239405365,-0.17583559527939233,0.7796845148382342,0.7059338742640776,0.25555054047858705,6,7,8,6,single VIKOR winner acceptable,13.0,-3.0,7,6,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.1812,0.0164,0.5647933333333334,5000
1,57.0,321.6108179759565,n-Pentacosane (C25),Literature,Organic n-alkane,54.0,50.6,238.0,801.0,801.0,2.39,2.05,0.239,1404.0,Estimated via MICE-RF-PMM,Yes,3.3999999999999986,8,True,manufacturer_datasheet_MICE_RF_PMM_completed,190.638,2.22,0.9534809845274094,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.7548396019890073,0.740024858298743,False,0.28571448462500026,0.4311968827242555,-0.17153835235031803,0.8502209825653682,0.7214473186308049,0.2709451513507911,8,8,7,8,single VIKOR winner acceptable,9.0,-6.0,8,8,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.1302,0.0102,0.5647933333333334,5000
1,57.0,321.6108179759565,RT62HC,Rubitherm Technologies,Organic (RT-line),62.5,62.0,230.0,840.0,850.0,2.0,2.0,0.2385,1404.0,Estimated via MICE-RF-PMM,Yes,0.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,195.5,2.0,0.9534809845274094,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.3885581275123641,0.715150073145844,False,0.1474915861336832,0.36577874074211364,-0.4215237272798792,0.9884375388602553,0.8758654446463893,0.27402407352523195,9,9,9,9,single VIKOR winner acceptable,4.0,-8.0,9,9,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.0224,0.001,0.5647933333333334,5000
2,57.00000000000001,302.2036353953978,n-Octacosane (C28),Literature,Organic n-alkane,61.6,62.3,253.0,910.0,910.0,2.38,2.05,0.2665,1581.0,Estimated via MICE-RF-PMM,No,-0.6999999999999957,8,True,manufacturer_datasheet_MICE_RF_PMM_completed,230.23,2.215,0.969090284145708,True,low_organic,True,True,True,211.54254477677844,True,True,,True,True,True,True,True,52.00000000000001,65.0,0.0,0.5162056739454972,0.8371838401910002,False,0.6828918676791728,0.6882369306937967,0.4615817263096205,0.0,0.28395458424089626,0.13116985474439646,1,1,1,1,single VIKOR winner acceptable,52.0,12.0,1,1,0.8351648351648352,True,0.2138214074453597,0.1975361767548683,0.13439610398126256,0.17315020213892,0.2810961096795895,0.7784,0.5124,0.7249241758241758,5000
2,57.00000000000001,302.2036353953978,PureTemp 58,PureTemp,Organic bio-based PCM,58.0,58.1,225.0,810.0,890.0,2.71,2.47,0.2,1620.0,Estimated via MICE-RF-PMM,Yes,-0.1000000000000014,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,200.25,2.59,0.972294084225764,True,low_organic,True,True,True,211.54254477677844,True,True,,True,True,True,True,True,52.00000000000001,65.0,0.0,0.9692332344763445,0.7445310831738144,False,0.5300388457120618,0.5876845689920296,0.04771393969933927,0.3452461307980951,0.4806717153006204,0.17315020213892,4,4,5,2,single VIKOR winner acceptable,41.0,8.0,2,2,0.8351648351648352,True,0.2138214074453597,0.1975361767548683,0.13439610398126256,0.17315020213892,0.2810961096795895,0.441,0.0934,0.7249241758241758,5000
2,57.00000000000001,302.2036353953978,n-Hexacosane (C26),Literature,Organic n-alkane,56.5,56.2,256.0,770.0,770.0,2.38,2.2,0.238,1404.0,Estimated via MICE-RF-PMM,Yes,0.2999999999999971,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,197.12,2.29,0.9534809845274094,True,low_organic,True,True,True,211.54254477677844,True,True,,True,True,True,True,True,52.00000000000001,65.0,0.0,0.9922179382602433,0.8471109212999844,False,0.45298221021914636,0.6444718848529025,0.145810464711446,0.6920866240731895,0.46806203124284423,0.2810961096795895,6,2,2,7,single VIKOR winner acceptable,39.0,6.0,3,3,0.8351648351648352,True,0.2138214074453597,0.1975361767548683,0.13439610398126256,0.17315020213892,0.2810961096795895,0.1606,0.0274,0.7249241758241758,5000
2,57.00000000000001,302.2036353953978,PureTemp 60,PureTemp,Organic bio-based PCM,61.0,61.5,220.0,870.0,960.0,2.38,2.04,0.2,1695.0,Estimated via MICE-RF-PMM,Yes,-0.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,211.2,2.21,0.9782442092981332,True,low_organic,True,True,True,211.54254477677844,True,True,,True,True,True,True,True,52.00000000000001,65.0,0.0,0.6065306597126345,0.7279859479921741,False,0.5501692159242225,0.5925347109852073,-0.007927282454140464,0.3730560766854927,0.5063796749092154,0.17344639910183568,3,3,8,4,single VIKOR winner acceptable,38.0,6.0,4,3,0.8351648351648352,True,0.2138214074453597,0.1975361767548683,0.13439610398126256,0.17315020213892,0.2810961096795895,0.5654,0.1466,0.7249241758241758,5000
2,57.00000000000001,302.2036353953978,PureTemp 53,PureTemp,Organic bio-based PCM,53.0,51.1,225.0,840.0,920.0,2.6,2.36,0.2,1686.0,Estimated via MICE-RF-PMM,Yes,1.8999999999999984,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,207.0,2.48,0.977544241901108,True,low_organic,True,True,True,211.54254477677844,True,True,,True,True,True,True,True,52.00000000000001,65.0,0.0,0.6065306597126323,0.7445310831738144,False,0.5539899359427713,0.5777846712896961,-0.0067358367408217506,0.3675445219029032,0.5020438429971418,0.17315020213892,2,7,7,3,single VIKOR winner acceptable,37.0,5.0,5,5,0.8351648351648352,True,0.2138214074453597,0.1975361767548683,0.13439610398126256,0.17315020213892,0.2810961096795895,0.5686,0.1526,0.7249241758241758,5000
2,57.00000000000001,302.2036353953978,RT57HC,Rubitherm Technologies,Organic (RT-line),56.5,56.5,240.0,800.0,900.0,2.0,2.0,0.239,1404.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,216.0,2.0,0.9534809845274094,True,low_organic,True,True,True,211.54254477677844,True,True,,True,True,True,True,True,52.00000000000001,65.0,0.0,0.9922179382602433,0.7941664887187354,False,0.4302955462241326,0.586749954226778,0.1458031364571236,0.7149563327289075,0.48998174426047303,0.2810961096795895,8,5,3,8,single VIKOR winner acceptable,32.0,2.0,6,6,0.8351648351648352,True,0.2138214074453597,0.1975361767548683,0.13439610398126256,0.17315020213892,0.2810961096795895,0.0936,0.014,0.7249241758241758,5000
