cluster_id,n_points,total_population,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,koppen_ari,koppen_nmi,koppen_validation_meaningful,Ta_mean,Ta_p95,Ta_p05,T_sunrise_mean,T_noon_mean,T_sunset_mean,diurnal_gradient,GHI_noon_mean,GHI_sunset_mean,GHI_daily_kWh,kt_noon_mean,kt_noon_std,kt_daily_mean,kt_daily_std,SAI,cloudy_frac,CCI,HDD18,CDD24,DTR_true,RH_sunrise_mean,HSI_sunrise,wind_noon_mean,wind_sunset_mean,daylength_mean,daylength_amplitude,seasonality,monsoon_index,Tm_target_C,Tm_target_capped_C,L_required_kJ_per_kg
0,46,20468849.964220837,0.6302794946033695,50,,,False,29.672395276093102,33.42172845678174,26.189364696713472,25.66276132408458,32.284476256404815,31.069948247789924,6.621714932320229,752.6205803614732,31.23044012880957,5.318166799820624,0.7850854248130598,0.17044095432597484,0.8112238876673459,0.14915549739488118,0.8140818034623554,0.010803752355268216,2.739141254120489,0.0,1282.747852607706,9.914529054851407,81.41709729106041,24.51724271229151,2.8744230934336685,2.5987085639726675,12.127152596787877,0.5851752001014086,0.1332548726058776,0.9798961015806331,67.00000000000001,61.940408864657286,405.97006012282276
1,41,20422159.05920069,0.6302794946033695,50,,,False,27.104594603368945,30.99240625432865,23.794933474054123,23.224078888068476,29.562566911068448,28.52713801096992,6.338488022999969,741.209497677405,37.86608916759294,5.237892944071665,0.7605840160594467,0.17401454447478384,0.8029768816423353,0.1567061082997255,0.8051713993490943,0.011075551529386588,2.6288202243157026,0.006175497262120654,830.1916164923346,11.106842861744294,83.76860970492685,22.43733321444979,2.6032313745739835,1.9369460300326222,12.128957821983507,0.6642676170328504,0.14642835656680037,0.9120727365558855,67.0,61.08714887111747,438.21650097089264
2,46,30335761.424428895,0.6302794946033695,50,,,False,29.706430652227592,33.62784536429452,25.64410363735643,26.245606327604694,32.048046831300546,30.825638797777522,5.802440503695859,741.9835411344579,26.889180414853293,5.2282493624756325,0.7811089280531437,0.170248530157145,0.8174939003329464,0.17546196695218425,0.820734612851375,0.026195976672597158,4.417291683226159,0.0,1476.8839576076853,8.200921726801264,82.66954749662857,25.12648183265037,3.1551434463681907,2.8298101439434133,12.130309833102418,0.7217826325988033,0.15904035242040324,0.9703014133889283,67.0,61.37402380345807,405.5426438693259
