cluster_id,Tm_target_C,L_required_kJ_per_kg,name,family,pcm_type,Tm_C,Tm_freezing_C,latent_heat_kJ_kg,density_liquid_kg_m3,density_solid_kg_m3,Cp_liquid_kJ_kgK,Cp_solid_kJ_kgK,TC_W_mK,cycles_tested,cycles_tested_status,flammable,supercooling_K,n_properties_imputed,any_property_imputed,source,rho_H_MJ_m3,Cp_avg_kJ_kgK,cycles_confidence,in_absolute_band,corrosion_class,pass_melting_window,pass_absolute_band,pass_latent_heat,latent_heat_floor_used,cycling_known,pass_cycling,cycling_flag,supercooling_known,pass_supercooling,passes_all,window_lo,window_hi,window_relax_applied
2,57.00000000000001,50.77021074642681,Myristic-Palmitic eutectic (58/42),Eutectic,Organic,42.6,,169.7,,,,,,,not_reported,Likely (organic),,0,False,Singh2025_Table2_literature,,,,True,low_organic,False,True,True,35.539147522498766,False,True,not_reported,False,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,RT44HC,Rubitherm RT,Organic,43.0,43.0,250.0,700.0,800.0,2.0,2.18,0.153,2000.0,Estimated via MICE-RF-PMM,No,0.0,5,True,manufacturer_datasheet_MICE_RF_PMM_completed,200.0,2.09,1.0,True,low_organic,False,True,True,35.539147522498766,True,True,,True,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,savE® OM42,PLUSS savE,Organic,44.0,43.0,199.0,863.0,903.0,2.78,2.71,0.145,2000.0,Reported by manufacturer,Yes,1.0,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,179.697,2.745,1.0,True,low_organic,False,True,True,35.539147522498766,True,True,,True,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,C22H46 (docosane-class paraffin),Paraffin,Organic,44.5,,249.0,,,,,,,not_reported,Likely (organic),,0,False,Singh2025_Table2_literature,,,,True,low_organic,False,True,True,35.539147522498766,False,True,not_reported,False,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,RT47,Rubitherm RT,Organic,46.0,47.0,160.0,770.0,880.0,2.0,2.0,0.199,2000.0,Estimated via MICE-RF-PMM,No,-1.0,5,True,manufacturer_datasheet_MICE_RF_PMM_completed,140.8,2.0,1.0,True,low_organic,False,True,True,35.539147522498766,True,True,,True,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,savE® OM46,PLUSS savE,Organic,47.0,45.0,177.0,880.0,917.0,2.7,2.5,0.15,2000.0,Reported by manufacturer,No,2.0,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,162.309,2.6,1.0,True,low_organic,False,True,True,35.539147522498766,True,True,,True,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,RT45HC,Rubitherm RT,Organic,47.0,45.0,230.0,800.0,900.0,2.0,2.37,0.1515,2000.0,Estimated via MICE-RF-PMM,No,2.0,5,True,manufacturer_datasheet_MICE_RF_PMM_completed,207.0,2.185,1.0,True,low_organic,False,True,True,35.539147522498766,True,True,,True,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,RT50,Rubitherm RT,Organic,49.0,50.0,160.0,760.0,880.0,2.0,2.0,0.1815,2000.0,Estimated via MICE-RF-PMM,Yes,-1.0,5,True,manufacturer_datasheet_MICE_RF_PMM_completed,140.8,2.0,1.0,True,low_organic,False,True,True,35.539147522498766,True,True,,True,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,savE® OM50,PLUSS savE,Organic,50.0,50.0,189.0,859.0,961.0,2.78,3.33,0.175,2000.0,Reported by manufacturer,Yes,0.0,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,181.629,3.055,1.0,True,low_organic,False,True,True,35.539147522498766,True,True,,True,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,savE® OM48,PLUSS savE,Organic,51.0,48.0,165.0,875.0,960.0,2.35,2.02,0.15,2000.0,Reported by manufacturer,Yes,3.0,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,158.4,2.185,1.0,True,low_organic,False,True,True,35.539147522498766,True,True,,True,True,False,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,Palmitic-Stearic eutectic (64.2/35.8),Eutectic,Organic,52.3,,181.7,,,,,,,not_reported,Likely (organic),,0,False,Singh2025_Table2_literature,,,,True,low_organic,True,True,True,35.539147522498766,False,True,not_reported,False,True,True,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,Myristic acid,Fatty acid,Organic,53.0,,190.0,,,,,,,not_reported,Likely (organic),,0,False,Singh2025_Table2_literature,,,,True,low_organic,True,True,True,35.539147522498766,False,True,not_reported,False,True,True,52.00000000000001,65.0,0.0
2,57.00000000000001,50.77021074642681,RT54HC,Rubitherm RT,Organic,54.0,54.0,200.0,850.0,990.0,2.0,2.41,0.174,2000.0,Estimated via MICE-RF-PMM,Yes,0.0,5,True,manufacturer_datasheet_MICE_RF_PMM_completed,198.0,2.205,1.0,True,low_organic,True,True,True,35.539147522498766,True,True,,True,True,True,52.00000000000001,65.0,0.0
