point_id,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true
TNP_0031,3653,5.2474154393649055,0.8022058832765958,0.14671903742785972,0.8050014795750728,0.008212428141253765,2,11.166619217081852,27.351401701797606,31.880249999999997,23.072166666666668,0.0,12650.927083333334,69.45561536180308,3.357734510448033,0.13606537918234454
TNP_0032,3653,5.290631888858473,0.8089440468960872,0.14907934421609556,0.8116570034534867,0.006569942513003011,2,12.076693128935123,27.182288073729353,31.933749999999993,22.885166666666667,0.0,12104.44625,67.48547506615567,3.124713591568574,0.14174601690481323
TNP_0033,3653,5.194127648508076,0.7908687591493785,0.15076340158732163,0.7930134539444403,0.012318642211880646,3,9.719515466739665,26.294269436079933,30.4605,23.187916666666666,0.0,8780.785416666668,77.2211114152751,3.561166621042066,0.11500782189202417
TNP_0034,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.07469477142075,27.89293925084405,32.40174999999999,23.253666666666668,0.0,14551.777083333334,71.99732742494754,3.43489882744776,0.16259373296505963
TNP_0035,3653,5.194127648508076,0.7908687591493785,0.15076340158732163,0.7930134539444403,0.012318642211880646,3,4.816408431426226,27.213986677616575,29.948333333333334,25.356333333333332,0.0,11742.4125,80.35288609818413,3.96860639656903,0.11500782189202417
TNP_0036,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,10.062786750615933,25.302871840496397,29.447833333333328,22.069416666666665,0.0,5875.245416666667,76.0397033260334,2.485324162788576,0.13045864383071296
TNP_0037,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,10.07469477142075,27.89293925084405,32.40174999999999,23.253666666666668,0.0,14551.777083333334,71.99732742494754,3.43489882744776,0.15734991157482686
TNP_0038,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,11.1382617027101,27.67489996806278,32.2835,23.022666666666666,0.0,13839.055,70.22091089515466,3.6556536864677436,0.14121692271721084
TNP_0039,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,11.699715302491102,27.629778378501687,32.354749999999996,23.433083333333336,0.0,13539.092499999999,67.97594910575782,3.525858540925267,0.15046964795180562
TNP_0040,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,10.15255406515193,23.946697349210694,28.278916666666667,20.433333333333334,0.3070833333333347,3110.5204166666667,74.96823409982662,2.5960946482343275,0.13045864383071296
TNP_0041,3653,5.2474154393649055,0.8022058832765958,0.14671903742785972,0.8050014795750728,0.008212428141253765,2,11.227637558171365,27.169618008029932,32.20824999999999,23.30383333333333,0.0,11906.758333333331,68.02710238160417,3.610733871703623,0.13606537918234454
TNP_0042,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,12.076693128935123,27.182288073729353,31.933749999999993,22.885166666666667,0.0,12104.44625,67.48547506615567,3.124713591568574,0.15046964795180562
TNP_0043,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,10.538529975362716,28.13381741034766,31.98041666666666,24.27858333333333,0.0,15207.257916666667,71.16289784651885,3.521542111506524,0.13045864383071296
TNP_0044,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,6.3454530522857935,28.041938018979835,31.359333333333332,24.30616666666667,0.0,14818.987083333333,74.92241513824254,4.100929259056484,0.16259373296505963
TNP_0045,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,9.545091705447577,28.179268181403412,32.50475,23.6905,0.0,15466.175416666665,71.95807372935488,3.696800802992974,0.15734991157482686
TNP_0046,3653,5.466607081850534,0.8381883741644276,0.14748662361527684,0.8405975457608431,0.01341363263071448,3,8.753265808924173,28.34902408978921,31.491999999999997,24.941833333333335,0.0,15912.284166666668,72.76581953189158,4.453104754083402,0.11917554575055862
TNP_0047,3653,5.2999541910758285,0.8187838002155088,0.1624970902480756,0.8235388739963944,0.02025732274842595,4,7.653287708732548,28.426878022629808,31.894166666666667,24.299083333333332,0.0,16241.329583333332,73.03635710375035,4.132842412628889,0.15546597960534483
TNP_0048,3653,5.186786947714207,0.8082411659864758,0.1763708163766422,0.8117909718476327,0.024089789214344376,5,11.189364905557076,27.045131741034762,32.30525,21.788666666666668,0.0,12227.740833333333,71.67821425312529,3.271348092891687,0.17381540349170738
TNP_0049,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,11.699715302491102,27.629778378501687,32.354749999999996,23.433083333333336,0.0,13539.092499999999,67.97594910575782,3.525858540925267,0.14121692271721084
TNP_0050,3653,5.313017889405968,0.8085390971082881,0.16050389910396387,0.8096731937584791,0.006022447303586094,3,11.861713660005474,25.03873083766767,30.022999999999996,20.758,0.19374999999999787,6032.082916666666,69.72106715941236,3.662099758189616,0.15436762663295994
TNP_0051,3653,5.2474154393649055,0.8022058832765958,0.14671903742785972,0.8050014795750728,0.008212428141253765,2,10.994196550780181,27.420511908020803,31.571916666666663,23.159,0.0,12871.993333333332,70.31734932475591,2.986881558536363,0.13606537918234454
