regime_id,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg,predicted_feasible_proba,sim_useful_energy_kWh,sim_solar_fraction,sim_unmet_energy_kWh,sim_pump_energy_kWh,sim_residual_pct_of_collector,sim_pcm_mass_kg,sim_max_water_temp_C,sim_max_pcm_temp_C,sim_n_safety_violations,sim_mean_f_melt,surrogate_vs_sim_error_pct,large_surrogate_error,meets_temperature_safety,constraint_margin_C
1,NONE_plain_tank,0.04133635768862643,11,0.014954827201737117,True,0.020668178844313215,0.0081361308173709,0.9918638691826291,5.950923429607976e-07,1.483250526342602e-11,12.029769195255936,1810.8378065725044,0.5307112581884568,1235.3911956841318,2.7133205040866764e-09,0.3527280155284355,0.98,1809.9340445647624,0.5311391962515881,1233.7324358315725,5.910753347479595e-11,1.4764530592159126e-08,0.0,70.44087617607511,70.44087617607511,0,0.0,0.04993342218496795,False,True,4.559123823924892
1,NONE_plain_tank,0.040360767775090754,14,0.013792202998897279,True,0.020180383887545377,0.009639065048472648,0.9903609349515273,6.138162987846169e-07,1.410979832811537e-11,10.832700822075141,1810.8125950848478,0.5306632695103121,1235.4735240492687,2.7133205040866764e-09,0.39968045321076073,0.98,1809.9340445647624,0.5311391962515881,1233.7324358315725,5.6227546337480586e-11,1.4764530592159126e-08,0.0,70.44087617607511,70.44087617607511,0,0.0,0.048540471556057244,False,True,4.559123823924892
1,NONE_plain_tank,0.04221811694993086,13,0.012401878529697532,True,0.02110905847496543,0.01024397585396612,0.9897560241460339,5.316568245483543e-07,1.098923892922234e-11,10.188963843620355,1810.8104267132244,0.5306813315892095,1235.4439786392475,2.7133205040866764e-09,0.40066166865144426,0.9766666666666667,1809.9340445647624,0.5311391962515881,1233.7324358315725,4.379211713294476e-11,1.4764530592159126e-08,0.0,70.44087617607511,70.44087617607511,0,0.0,0.04842066765326336,False,True,4.559123823924892
1,NONE_plain_tank,0.040037624112550484,8,0.01827553392234601,True,0.020018812056275242,0.005376795250843975,0.994623204749156,5.695867269418589e-07,1.7349169249906626e-11,14.239084290430792,1810.7943823002431,0.5308043033546516,1235.272179384024,2.7133205040866764e-09,0.3198420193392071,0.9733333333333334,1809.9340445647624,0.5311391962515881,1233.7324358315725,6.913643946091173e-11,1.4764530592159126e-08,0.0,70.44087617607511,70.44087617607511,0,0.0,0.04753420369456528,False,True,4.559123823924892
1,NONE_plain_tank,0.04205762570851731,16,0.012342062205509832,True,0.021028812854258654,0.012464729427663994,0.987535270572336,6.568204885922643e-07,1.3510865546765145e-11,10.101274469986668,1810.7665979720075,0.5306092818827698,1235.5921554184172,2.7133205040866764e-09,0.4581243689805046,0.9766666666666667,1809.9340445647624,0.5311391962515881,1233.7324358315725,5.3840799203842546e-11,1.4764530592159126e-08,0.0,70.44087617607511,70.44087617607511,0,0.0,0.045999101997404104,False,True,4.559123823924892
2,n-Octacosane (C28),0.04060017305999025,10,0.01457906508596024,True,0.020300086529995126,0.007008293354367961,0.9929917066456321,4.83427502120049e-07,1.1746535029585628e-11,11.518641155528046,1750.8448535770183,0.5321991546327499,1138.6673692073732,2.7133205040866768e-09,0.36509733385173637,0.9666666666666667,1750.9311380445695,0.5322965751143236,1138.4302394019032,4.601476692990786e-11,9.002226692472722e-05,0.3188773476237422,72.02265825291425,72.0194566014878,1565,0.03456467901429264,0.004927918961310903,False,False,-7.0194566014878035
2,n-Octacosane (C28),0.044380979511142976,8,0.016043949815463882,True,0.022190489755571488,0.00732334095660629,0.9926766590433937,6.048047150871927e-07,1.617242749502475e-11,13.85644643144415,1750.806078988588,0.5322062480662895,1138.6441299453136,2.7133205040866768e-09,0.36576308900895993,0.99,1750.492373879522,0.5323012219934034,1138.4189284997767,6.335211545590506e-11,8.809073647990154e-05,0.3332120135255862,72.05197536359432,71.99523235293606,917,0.033659319087274917,0.017920964052584212,False,False,-6.995232352936057
2,n-Octacosane (C28),0.041300653430437324,8,0.02883235865806122,True,0.020650326715218662,0.005901866389535753,0.9940981336104643,1.5394021484590508e-06,7.397432477226892e-11,23.17292114062393,1750.745213360391,0.5321823216056311,1138.7098355478752,2.7133205040866768e-09,0.36232136534405773,0.9533333333333334,1751.039020953197,0.5323792439949938,1138.2290162579088,2.897820882407884e-10,8.96471117644195e-05,0.26853492072387675,72.04964609747151,72.04737932974585,1781,0.03457030462454076,0.01677904314468081,False,False,-7.047379329745851
2,n-Octacosane (C28),0.04401790233006704,9,0.024233673694115554,True,0.02200895116503352,0.008038206422026148,0.9919617935779739,1.5010164789807987e-06,6.062523926851822e-11,20.758324057951956,1750.7332272812557,0.5322179045471231,1138.6291968538221,2.7133205040866768e-09,0.3617539666044003,0.9766666666666667,1750.8298908092893,0.5322169911735452,1138.623953537683,2.374875865939553e-10,9.03676230509022e-05,0.3657383922021898,72.02617105913075,71.99218918515547,1383,0.03407968921375293,0.005521011980717243,False,False,-6.992189185155468
2,n-Octacosane (C28),0.044857182992593066,8,0.028093149232318197,True,0.022428591496296533,0.007561615581873017,0.9924383844181269,1.8802137956707613e-06,8.80352112507369e-11,24.52314194895041,1750.6773240489958,0.532165143633876,1138.7471682766038,2.7133205040866768e-09,0.36426466884296127,0.98,1750.466640420512,0.5322820514344906,1138.4655912839496,3.448559312714199e-10,8.817391648711074e-05,0.3440535089752223,72.02691330045107,71.99310058626591,1354,0.03381989595064525,0.012035855103940098,False,False,-6.993100586265911
2,PureTemp 58,0.04181287544018909,11,0.02295195767564692,True,0.020906437720094546,0.008420762277840449,0.9915792377221595,1.4243871203165243e-06,5.4487454832069096e-11,18.67555247127902,1750.7557379939435,0.5326358865456731,1137.6051404402476,2.713320504086677e-09,0.3731964520845848,0.9483333333333334,1750.76390215337,0.5326611325344317,1137.5428753823844,2.1342811734771183e-10,8.799298711934722e-05,0.3747239213639,72.02610741807334,72.02218524788131,2563,0.10354153056774473,0.0004663198399567433,False,False,-7.0221852478813105
2,PureTemp 58,0.042290780529193835,11,0.02103431136664604,True,0.021145390264596917,0.008712813242965219,0.9912871867570348,1.2433171213754988e-06,4.3587199097490486e-11,17.31082190082772,1750.7466342357457,0.5326355042811682,1137.606012750793,2.713320504086677e-09,0.38520320380959017,0.965,1750.746674565694,0.5326574820651353,1137.5517609376611,1.7073348037571208e-10,8.806813522997846e-05,0.38772018931195223,72.02003446380736,72.01573564477731,2470,0.10341228488555258,2.303585608311184e-06,False,False,-7.015735644777308
2,PureTemp 58,0.041608170189208045,8,0.0313975984925885,True,0.020804085094604022,0.00603468292719082,0.9939653170728092,1.8636965406730462e-06,9.752599282679738e-11,25.422528202865127,1750.7272856228299,0.5326380367835126,1137.6000397741466,2.7355542906171007e-09,0.36326813400708813,0.935,1750.9025636947144,0.5326982404577199,1137.452551515282,3.8201879559694957e-10,8.734143085132925e-05,0.2685433902599915,72.06821248301821,72.06550767061941,2715,0.10354434879593086,0.010010726782803335,False,False,-7.065507670619411
2,PureTemp 58,0.043517538668379624,9,0.032109305854465815,True,0.021758769334189812,0.007767193043068637,0.9922328069569314,2.524647740899403e-06,1.3510781081220854e-10,27.19186090720616,1750.7210473459718,0.5326379412173866,1137.5998653120378,2.7355542906171007e-09,0.3592763300314635,0.955,1750.800331600809,0.5326709284783124,1137.5190312150253,5.292210479449144e-10,8.780700906315017e-05,0.34564009041655436,72.0361099842391,72.03229442071391,2480,0.10312223112897619,0.004528457837602545,False,False,-7.03229442071391
