case_id,regime_id,pcm_id,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,split
c4_n_Octacosane__C28__bnd_dmin_fmin,4,n-Octacosane (C28),boundary,0,0.02,16,0.01,sim_v1_tamilnadu,1.1920928955078125e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_n_Octacosane__C28__bnd_dmin_fmax,4,n-Octacosane (C28),boundary,0,0.02,16,0.05,sim_v1_tamilnadu,3.814697265625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c4_n_Octacosane__C28__bnd_dmax_fmin,4,n-Octacosane (C28),boundary,0,0.08,16,0.01,sim_v1_tamilnadu,2.106992721557617,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,4.0,n-Octacosane (C28),24.039,1614.0566564080418,0.5032685069038036,,1329.3298494826797,6.340207984524041e-10,1687.8819614853821,74.20413340355921,25.788064528318785,25.857839267336093,4.5911921058642096e-07,3.903282264428151,65.75600399872424,61.008610022630954,0.0,0.0,0.0,8784.0,train
c4_n_Octacosane__C28__bnd_dmax_fmax,4,n-Octacosane (C28),boundary,0,0.08,16,0.05,sim_v1_tamilnadu,1.995954990386963,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,4.0,n-Octacosane (C28),24.039,1614.1639825048878,0.5032820392687338,,1329.2936347934847,5.891565741161271e-08,1687.9811874365655,74.19621240050553,26.014722052201325,26.084514788207752,5.010168981369449e-07,3.903282264428151,65.65695277517483,61.074588094728675,0.0,0.0,0.0,8784.0,train
c4_n_Octacosane__C28__bnd_nmin,4,n-Octacosane (C28),boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,2.431633710861206,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,4.0,n-Octacosane (C28),24.039,1622.6298988137075,0.5097333112869185,,1312.0290389703962,5.891896316446167e-10,1696.0743855855012,73.78485926064492,3.2075131844688407,3.2160224731893408,4.3353152006489463e-08,0.476474885794452,65.41607778970499,61.49957853576193,0.0,0.0,0.0,8784.0,train
c4_n_Octacosane__C28__bnd_nmax,4,n-Octacosane (C28),boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,2.59140682220459,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,4.0,n-Octacosane (C28),24.039,1620.7046822408129,0.5079598394104085,,1316.7751223885584,1.9973501085283173e-09,1694.2214953937787,73.8685231036944,9.7156135325072,9.741160490809587,1.5956670605636878e-07,1.4294246573833562,65.31294841965239,61.5042800386102,0.0,0.0,0.0,8784.0,train
c4_RT64HC_lhs_000,4,RT64HC,lhs,20265763,0.07911946977158203,16,0.016049087358120013,sim_v1_tamilnadu,1.8472225666046143,True,,0.039559734885791016,0.08298482930306755,0.9170151706969325,2.0839526140145213e-05,5.574256258750269e-10,24.710264736463735,0.5828676131719268,True,tamilnadu,4.0,RT64HC,24.039,1614.111833795537,0.5031740342350739,,1329.5826728696566,2.1984402163150695e-09,1687.9223041510786,74.18931387425869,23.301648648814428,23.370217538243864,5.316572246480383e-07,3.651332489334973,65.9842010744567,63.21108159091496,0.0,0.0,0.0,8784.0,train
c4_RT64HC_lhs_001,4,RT64HC,lhs,20265763,0.06070498942610174,18,0.03976162824920874,sim_v1_tamilnadu,2.500960111618042,True,,0.03035249471305087,0.0421671536540257,0.9578328463459743,2.4112108644207626e-05,1.5978945003591938e-09,46.97126295049504,0.9192816014486384,True,tamilnadu,4.0,RT64HC,24.039,1619.5081804342447,0.506857403346001,,1319.7254107997649,6.300631172785036e-09,1693.0652561167908,73.91520407803213,11.829000361573131,11.863835493629477,2.8416440279295805e-07,1.855354760777131,65.66925364095465,63.31226056745065,0.0,0.0,0.0,8784.0,train
c4_RT64HC_lhs_002,4,RT64HC,lhs,20265763,0.027039366904197882,23,0.02828376443043487,sim_v1_tamilnadu,1.4066696166992188e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT64HC_lhs_003,4,RT64HC,lhs,20265763,0.06739660643046157,19,0.024446207486230644,sim_v1_tamilnadu,1.9059669971466064,True,,0.033698303215230783,0.060911081003231865,0.9390889189967682,3.0027573888525195e-05,1.2234338359783475e-09,32.06219211490847,0.6927191269021001,True,tamilnadu,4.0,RT64HC,24.039,1616.466119851626,0.5051829448364085,,1324.2065192244536,4.824305473716003e-09,1690.183424073883,74.08419653465751,17.108190300479585,17.15850028765293,2.564009465321438e-07,2.680087564142202,65.7746160584197,63.26509889426172,0.0,0.0,0.0,8784.0,train
c4_RT64HC_lhs_004,4,RT64HC,lhs,20265763,0.04881802423623306,10,0.03484051575750321,sim_v1_tamilnadu,2.6199281215667725,True,,0.02440901211811653,0.012183419944791872,0.9878165800552081,4.724533448558979e-06,2.7434197010228346e-10,33.098511502913205,2.6387365761342063,True,tamilnadu,4.0,RT64HC,24.039,1622.425835832707,0.5095382265432271,,1312.5511157393787,1.0816160789580136e-09,1695.8766460444374,73.79231231893506,3.4015469348842986,3.411603114269404,4.9378870207865836e-08,0.5360704775708425,65.49991145660353,63.386966029812186,0.0,0.0,0.0,8784.0,train
c4_RT64HC_lhs_005,4,RT64HC,lhs,20265763,0.05177778324708136,21,0.049890252986569066,sim_v1_tamilnadu,2.4591116905212402,True,,0.02588889162354068,0.03052658847676677,0.9694734115232332,2.610104311587446e-05,2.1703127404405398e-09,50.269301246194814,1.0962505511954508,True,tamilnadu,4.0,RT64HC,24.039,1620.6712010763872,0.5079028580814714,,1316.9276131858442,8.557452705873559e-09,1694.1848165195515,73.86533771294711,8.571594516913013,8.596806682601168,1.6596749704964296e-07,1.3431698929777378,65.56377181227512,63.39302422707893,0.0,0.0,0.0,8784.0,holdout
c4_RT64HC_lhs_006,4,RT64HC,lhs,20265763,0.03441362057057237,9,0.04354552663160791,sim_v1_tamilnadu,1.3589859008789062e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT64HC_lhs_007,4,RT64HC,lhs,20265763,0.04240342580106768,14,0.01404346008093499,sim_v1_tamilnadu,3.2428629398345947,True,,0.02120171290053384,0.01117788117274359,0.9888221188272565,7.43359042781102e-07,1.7398888405164086e-11,11.588274076044623,2.5007390159289478,True,tamilnadu,4.0,RT64HC,24.039,1622.92578530157,0.5096245897653091,,1312.3199944784828,6.859753404945052e-11,1696.3415775274184,73.75730199213953,3.1271660662960685,3.13639457820014,7.97427798191483e-08,0.49182677160071797,65.50048204984384,63.440671300976796,0.0,0.0,0.0,8784.0,train
c4_RT64HC_bnd_dmin_fmin,4,RT64HC,boundary,0,0.02,16,0.01,sim_v1_tamilnadu,1.33514404296875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT64HC_bnd_dmin_fmax,4,RT64HC,boundary,0,0.02,16,0.05,sim_v1_tamilnadu,3.814697265625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c4_RT64HC_bnd_dmax_fmin,4,RT64HC,boundary,0,0.08,16,0.01,sim_v1_tamilnadu,1.9469964504241943,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,4.0,RT64HC,24.039,1613.7775543572996,0.5029151237457049,,1330.2755571474727,6.340609907944432e-10,1687.6028167233742,74.20556466798999,24.05743221808523,24.12831475366366,5.602541878891193e-07,3.774602629337113,66.0257290726561,63.19677530200444,0.0,0.0,0.0,8784.0,train
c4_RT64HC_bnd_dmax_fmax,4,RT64HC,boundary,0,0.08,16,0.05,sim_v1_tamilnadu,2.1850428581237793,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,4.0,RT64HC,24.039,1613.8733938721766,0.502921965813693,,1330.2572467215482,5.891690230147598e-08,1687.690579908332,74.1976407775611,24.169803983135456,24.240701857391898,5.96459847564101e-07,3.774602629337113,65.96724160758058,63.234255563950455,0.0,0.0,0.0,8784.0,train
c4_RT64HC_bnd_nmin,4,RT64HC,boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,2.507512331008911,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,4.0,RT64HC,24.039,1622.5864359357395,0.5096901118329125,,1312.1446473513618,5.891896316446697e-10,1696.0315989397748,73.78570626857784,2.919274070620421,2.9279169383430625,4.475233593759704e-08,0.46076692252650303,65.49813766595317,63.3633513777224,0.0,0.0,0.0,8784.0,train
c4_RT64HC_bnd_nmax,4,RT64HC,boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,2.670668363571167,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,4.0,RT64HC,24.039,1620.5865609080452,0.5078233104311484,,1317.1404949287985,1.9973712154722616e-09,1694.1031792992285,73.86883643588733,8.825839772094303,8.851787355834073,1.7426060664489788e-07,1.3823007675795091,65.56366462228736,63.39838594214639,0.0,0.0,0.0,8784.0,holdout
c4_n_Hexacosane__C26__lhs_000,4,n-Hexacosane (C26),lhs,20264941,0.055326573526548836,14,0.03657241635807232,sim_v1_tamilnadu,2.782949447631836,True,,0.027663286763274418,0.024828928445605268,0.9751710715543948,1.1191133489435912e-05,6.821446558240282e-10,39.3759567127793,1.4486562615731777,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1621.4551477447449,0.5088691100145692,,1314.3417744487408,2.689554264442841e-09,1694.9509872668325,73.839265990745,10.298139733701504,10.313490489788247,1.2169336191519725e-07,0.9559137451558029,64.86304476069573,63.9538604070207,0.0,0.0,18.0,8784.0,train
c4_n_Hexacosane__C26__lhs_001,4,n-Hexacosane (C26),lhs,20264941,0.02758112302204528,18,0.04925611016059979,sim_v1_tamilnadu,1.430511474609375e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_n_Hexacosane__C26__lhs_002,4,n-Hexacosane (C26),lhs,20264941,0.021658923070636448,9,0.02666963805245323,sim_v1_tamilnadu,2.6226043701171875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_n_Hexacosane__C26__lhs_003,4,n-Hexacosane (C26),lhs,20264941,0.06714934092945461,23,0.03233868790870697,sim_v1_tamilnadu,2.579493761062622,True,,0.033574670464727306,0.07292588651444654,0.9270741134855535,6.456018164346293e-05,3.4796526091623005e-09,42.25789296072397,0.5690929854835675,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1615.8819582442402,0.5052205965662492,,1324.1057574063336,1.372259000631967e-08,1689.623705959335,74.10026703823257,27.719421674250246,27.764553155381705,4.4341801478394e-07,2.8076466308061914,64.73655785773902,60.07049972581222,0.0,0.0,8.0,8784.0,train
c4_n_Hexacosane__C26__lhs_004,4,n-Hexacosane (C26),lhs,20264941,0.04169715535822294,16,0.015474044385396572,sim_v1_tamilnadu,3.3459115028381348,True,,0.02084857767911147,0.012146967903766752,0.9878530320962332,9.849792850476539e-07,2.540268862587263e-11,12.556076561727721,2.2606827578556974,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1622.9564329347004,0.5097815118541703,,1311.9000468414483,1.0015433368912118e-10,1696.382516182659,73.76563753800558,5.600897639568467,5.608407077605002,8.702122654041031e-08,0.46765826429502,65.22309972493082,65.17904398401663,9.0,0.0,29.0,8784.0,train
c4_n_Hexacosane__C26__lhs_005,4,n-Hexacosane (C26),lhs,20264941,0.05862145980241651,20,0.04152603124019311,sim_v1_tamilnadu,3.046062469482422,True,,0.029310729901208254,0.04219184344630518,0.9578081565536948,2.634616061550289e-05,1.8234191479641975e-09,47.371893542673355,0.8871874713461315,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1619.8917695990726,0.5076257316693792,,1317.6692460736201,7.189741700423448e-09,1693.4477422472837,73.9054396751299,17.13019940940508,17.156303636950916,2.988359964038234e-07,1.6243859726827496,64.56853774048564,62.78434816197751,0.0,0.0,15.0,8784.0,train
c4_n_Hexacosane__C26__lhs_006,4,n-Hexacosane (C26),lhs,20264941,0.044944505582923185,16,0.01365510077652542,sim_v1_tamilnadu,2.997497320175171,True,,0.022472252791461592,0.015211723491035091,0.9847882765089649,9.882330886698657e-07,2.249070402747333e-11,11.943048778927526,1.9397680224571239,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1622.3121238378797,0.5095564052867956,,1312.5024666265533,8.867241196640794e-11,1695.7782691132788,73.80621335069353,6.742737033270651,6.752138986590311,6.389736355744195e-08,0.585651354404851,65.12856230046636,65.07312293128666,3.0,0.0,26.0,8784.0,train
c4_n_Hexacosane__C26__lhs_007,4,n-Hexacosane (C26),lhs,20264941,0.07969859159832779,11,0.020416642611527425,sim_v1_tamilnadu,2.473405122756958,True,,0.039849295799163895,0.05831405518346435,0.9416859448165357,9.835171817104411e-06,3.3466864668797925e-10,31.664939499427653,0.8580097690422115,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1616.997126280397,0.506084149011957,,1321.7947582878405,1.319710030106427e-09,1690.683980089277,74.04011894986391,20.22711663744613,20.26316536701774,2.1693045005835704e-07,2.245091124563378,65.28538110369394,59.05613702486351,0.0,0.0,3.0,8784.0,train
c4_n_Hexacosane__C26__bnd_dmin_fmin,4,n-Hexacosane (C26),boundary,0,0.02,16,0.01,sim_v1_tamilnadu,1.3828277587890625e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_n_Hexacosane__C26__bnd_dmin_fmax,4,n-Hexacosane (C26),boundary,0,0.02,16,0.05,sim_v1_tamilnadu,3.0994415283203125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c4_n_Hexacosane__C26__bnd_dmax_fmin,4,n-Hexacosane (C26),boundary,0,0.08,16,0.01,sim_v1_tamilnadu,2.516829490661621,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1614.2378195532804,0.5038865169500957,,1327.6759595779038,6.3407438824208e-10,1688.0331882154499,74.15796747298873,29.334448161840385,29.38753291556891,5.864461654188109e-07,3.3027773006699737,65.26444261806917,57.424146808032965,0.0,0.0,0.0,8784.0,train
c4_n_Hexacosane__C26__bnd_dmax_fmax,4,n-Hexacosane (C26),boundary,0,0.08,16,0.05,sim_v1_tamilnadu,2.313429832458496,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1614.4087947793716,0.5040236230335798,,1327.3090426180283,5.891814719129798e-08,1688.1965894529753,74.15053960070469,30.471373959053224,30.524472997791847,6.214338101231875e-07,3.3027773006699737,65.0794817467445,58.5499374639576,0.0,0.0,2.0,8784.0,train
c4_n_Hexacosane__C26__bnd_nmin,4,n-Hexacosane (C26),boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,2.82092547416687,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1622.7190795705626,0.5098720233600367,,1311.6578241353343,5.891896316444699e-10,1696.1656709281212,73.784981797949,4.527633951653419,4.5341046703756325,4.544881918829878e-08,0.4031710572106902,65.22365694550963,65.11826108614352,3.0,0.0,26.0,8784.0,holdout
c4_n_Hexacosane__C26__bnd_nmax,4,n-Hexacosane (C26),boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,2.8583593368530273,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,4.0,n-Hexacosane (C26),24.039,1620.8941895829635,0.5084345564236928,,1315.5047066718444,1.997307894640498e-09,1694.4201056409179,73.87166917286473,13.648431227086878,13.667862079483836,1.8125025210322483e-07,1.2095131716320706,64.73699307307236,64.63119125074464,0.0,0.0,20.0,8784.0,holdout
