point_id,date,GHI_daily_kWh,GHIcs_daily_kWh,kt_daily,Ta_mean_C,Ta_max_C,Ta_min_C,DTR_C,RH_mean_pct,wind_mean_ms,cluster_id
TNP_0005,2016-01-01,5.10254,5.84962,0.8722857211237653,21.35333333333333,28.88,14.95,13.93,76.95791666666666,3.715,1
TNP_0005,2016-01-02,5.5995,5.89344,0.950124205896726,21.105,29.58,14.12,15.46,73.72958333333334,3.49375,1
TNP_0005,2016-01-03,5.92096,5.94925,0.9952447787536244,21.27083333333333,30.33,13.8,16.529999999999998,71.91,3.3320833333333333,1
TNP_0005,2016-01-04,5.79812,5.92877,0.9779633886961376,21.40458333333333,29.95,14.47,15.48,71.69375000000001,3.3229166666666665,1
TNP_0005,2016-01-05,5.4496400000000005,5.73501,0.950240714488728,22.29041666666667,30.39,14.72,15.67,72.44916666666667,3.0104166666666665,1
TNP_0005,2016-01-06,4.37193,5.47528,0.7984851916249032,22.855416666666667,30.84,16.22,14.62,72.33458333333333,3.005416666666666,1
TNP_0005,2016-01-07,4.33833,5.37818,0.8066539238180945,22.53333333333333,30.24,16.35,13.889999999999995,71.94166666666666,3.1275,1
TNP_0005,2016-01-08,4.85831,5.5461100000000005,0.8759851499519483,22.399583333333336,29.44,16.37,13.07,71.74083333333333,2.790833333333333,1
TNP_0005,2016-01-09,5.34304,5.814559999999999,0.9189070196197134,22.021666666666665,30.13,15.13,14.999999999999998,68.10875,2.97625,1
TNP_0005,2016-01-10,5.69527,5.96954,0.954055086321559,21.815416666666668,30.67,14.73,15.94,68.27208333333333,3.0425,1
TNP_0005,2016-01-11,5.66926,5.83408,0.9717487590159888,21.793333333333333,30.37,14.35,16.020000000000003,69.60041666666667,3.154583333333333,1
TNP_0005,2016-01-12,5.76986,5.79889,0.9949938695164072,22.16708333333333,30.74,14.9,15.839999999999998,68.29791666666667,2.936666666666667,1
TNP_0005,2016-01-13,4.25619,5.42827,0.7840785369924488,21.78125,28.95,15.51,13.44,72.04375,2.3291666666666666,1
TNP_0005,2016-01-14,5.56655,5.60678,0.992824758595843,21.49,29.45,15.09,14.36,68.90124999999999,2.7729166666666667,1
TNP_0005,2016-01-15,5.77971,5.84121,0.9894713595299603,21.780833333333334,29.75,15.1,14.65,72.80416666666666,2.4791666666666665,1
TNP_0005,2016-01-16,5.43661,5.691739999999999,0.9551753945190752,23.18166666666667,30.96,15.94,15.02,70.49708333333334,2.0795833333333333,1
TNP_0005,2016-01-17,4.65749,5.3651,0.8681087025404932,22.50791666666667,29.54,17.23,12.31,71.24249999999999,2.1725,1
TNP_0005,2016-01-18,4.920640000000001,5.39819,0.9115351627119462,24.0975,31.5,16.88,14.62,69.55916666666667,2.4337500000000003,1
TNP_0005,2016-01-19,3.96988,5.436439999999999,0.7302352274650324,24.985416666666666,32.05,18.72,13.329999999999998,71.79541666666667,2.43125,1
TNP_0005,2016-01-20,3.33542,4.70269,0.7092578928230439,25.47083333333333,32.03,20.34,11.69,72.03458333333333,2.4529166666666664,1
TNP_0005,2016-01-21,3.2977200000000004,4.83165,0.6825246033963555,25.72583333333333,32.65,20.63,12.02,73.15916666666666,2.68625,1
TNP_0005,2016-01-22,4.11511,4.85818,0.8470476598232259,24.662916666666664,31.82,19.5,12.32,72.22333333333333,3.03375,1
TNP_0005,2016-01-23,3.88904,5.432060000000001,0.7159420183134942,25.687083333333334,33.15,19.28,13.869999999999996,73.31041666666667,3.7604166666666665,1
TNP_0005,2016-01-24,3.9416,5.62875,0.7002620475238729,25.949166666666667,32.67,20.56,12.110000000000005,71.62791666666666,3.3341666666666665,1
TNP_0005,2016-01-25,4.74261,5.76639,0.8224573780129335,26.177916666666665,33.04,20.91,12.13,68.40666666666667,2.939166666666667,1
TNP_0005,2016-01-26,4.87359,5.49462,0.886974895443179,25.772916666666664,33.07,20.12,12.95,67.81375,2.59875,1
TNP_0005,2016-01-27,5.08096,5.90304,0.8607361630617445,25.590416666666663,33.39,19.33,14.060000000000002,66.35583333333334,2.629583333333333,1
TNP_0005,2016-01-28,6.01305,6.07306,0.99011865517548,25.08666666666667,34.01,18.15,15.86,62.55625,2.47875,1
