timestamp_utc,GHI_Wm2,GHI_clearsky_Wm2,T_amb_C,RH_pct,wind_ms,point_id,cluster_id,year
2016-01-01 00:00:00+00:00,0.0,0.0,15.96,100.0,2.45,TNP_0009,2,2016
2016-01-01 01:00:00+00:00,42.17,46.78,17.06,99.66,2.5,TNP_0009,2,2016
2016-01-01 02:00:00+00:00,225.93,261.45,20.2,88.02,3.72,TNP_0009,2,2016
2016-01-01 03:00:00+00:00,430.1,487.08,22.76,77.88,4.03,TNP_0009,2,2016
2016-01-01 04:00:00+00:00,561.88,672.08,24.41,71.29,4.97,TNP_0009,2,2016
2016-01-01 05:00:00+00:00,641.15,798.28,25.38,68.02,5.38,TNP_0009,2,2016
2016-01-01 06:00:00+00:00,660.65,817.4,26.12,65.77,5.55,TNP_0009,2,2016
2016-01-01 07:00:00+00:00,648.53,801.72,26.5,64.65,5.45,TNP_0009,2,2016
2016-01-01 08:00:00+00:00,581.92,711.9,26.49,64.68,5.22,TNP_0009,2,2016
2016-01-01 09:00:00+00:00,481.05,560.3,26.15,65.59,4.96,TNP_0009,2,2016
2016-01-01 10:00:00+00:00,292.6,357.35,25.42,68.21,4.5,TNP_0009,2,2016
2016-01-01 11:00:00+00:00,116.9,140.1,23.83,78.92,3.07,TNP_0009,2,2016
2016-01-01 12:00:00+00:00,6.32,6.78,21.0,89.59,2.64,TNP_0009,2,2016
2016-01-01 13:00:00+00:00,0.0,0.0,20.01,91.22,2.75,TNP_0009,2,2016
2016-01-01 14:00:00+00:00,0.0,0.0,19.41,92.4,2.78,TNP_0009,2,2016
2016-01-01 15:00:00+00:00,0.0,0.0,18.85,94.08,2.74,TNP_0009,2,2016
2016-01-01 16:00:00+00:00,0.0,0.0,18.35,95.59,2.64,TNP_0009,2,2016
2016-01-01 17:00:00+00:00,0.0,0.0,17.91,96.76,2.52,TNP_0009,2,2016
2016-01-01 18:00:00+00:00,0.0,0.0,17.48,98.33,2.44,TNP_0009,2,2016
2016-01-01 19:00:00+00:00,0.0,0.0,17.05,100.0,2.44,TNP_0009,2,2016
2016-01-01 20:00:00+00:00,0.0,0.0,16.64,100.0,2.47,TNP_0009,2,2016
2016-01-01 21:00:00+00:00,0.0,0.0,16.24,100.0,2.53,TNP_0009,2,2016
2016-01-01 22:00:00+00:00,0.0,0.0,15.88,100.0,2.6,TNP_0009,2,2016
2016-01-01 23:00:00+00:00,0.0,0.0,15.58,100.0,2.67,TNP_0009,2,2016
2016-01-02 00:00:00+00:00,0.0,0.0,15.34,100.0,2.72,TNP_0009,2,2016
2016-01-02 01:00:00+00:00,49.67,50.67,16.5,100.0,2.84,TNP_0009,2,2016
2016-01-02 02:00:00+00:00,256.27,265.35,19.39,89.21,3.68,TNP_0009,2,2016
2016-01-02 03:00:00+00:00,472.38,488.8,22.36,78.31,3.08,TNP_0009,2,2016
2016-01-02 04:00:00+00:00,642.15,674.28,24.28,71.23,3.68,TNP_0009,2,2016
2016-01-02 05:00:00+00:00,757.65,800.62,25.44,66.8,3.72,TNP_0009,2,2016
2016-01-02 06:00:00+00:00,805.08,832.97,26.26,63.14,3.69,TNP_0009,2,2016
2016-01-02 07:00:00+00:00,779.58,817.33,26.72,60.57,3.65,TNP_0009,2,2016
2016-01-02 08:00:00+00:00,715.53,727.12,26.81,59.24,3.63,TNP_0009,2,2016
2016-01-02 09:00:00+00:00,563.55,570.92,26.48,59.96,3.67,TNP_0009,2,2016
2016-01-02 10:00:00+00:00,360.35,365.3,25.75,62.98,3.65,TNP_0009,2,2016
2016-01-02 11:00:00+00:00,143.32,143.9,23.9,75.9,2.77,TNP_0009,2,2016
2016-01-02 12:00:00+00:00,7.15,7.18,20.79,87.36,2.7,TNP_0009,2,2016
2016-01-02 13:00:00+00:00,0.0,0.0,19.74,89.41,2.81,TNP_0009,2,2016
2016-01-02 14:00:00+00:00,0.0,0.0,19.11,91.0,2.78,TNP_0009,2,2016
2016-01-02 15:00:00+00:00,0.0,0.0,18.57,92.57,2.64,TNP_0009,2,2016
2016-01-02 16:00:00+00:00,0.0,0.0,18.19,93.84,2.42,TNP_0009,2,2016
2016-01-02 17:00:00+00:00,0.0,0.0,18.0,94.33,2.14,TNP_0009,2,2016
2016-01-02 18:00:00+00:00,0.0,0.0,17.99,93.74,1.82,TNP_0009,2,2016
2016-01-02 19:00:00+00:00,0.0,0.0,17.97,93.27,1.55,TNP_0009,2,2016
2016-01-02 20:00:00+00:00,0.0,0.0,17.67,94.35,1.46,TNP_0009,2,2016
2016-01-02 21:00:00+00:00,0.0,0.0,17.14,97.19,1.59,TNP_0009,2,2016
2016-01-02 22:00:00+00:00,0.0,0.0,16.55,100.0,1.74,TNP_0009,2,2016
2016-01-02 23:00:00+00:00,0.0,0.0,15.99,100.0,1.94,TNP_0009,2,2016
2016-01-03 00:00:00+00:00,0.0,0.0,15.42,100.0,2.15,TNP_0009,2,2016
2016-01-03 01:00:00+00:00,41.4,42.38,16.19,100.0,2.07,TNP_0009,2,2016
2016-01-03 02:00:00+00:00,246.43,249.4,19.43,90.1,2.73,TNP_0009,2,2016
2016-01-03 03:00:00+00:00,475.77,478.12,22.21,78.97,1.11,TNP_0009,2,2016
2016-01-03 04:00:00+00:00,664.05,666.88,24.31,69.49,2.22,TNP_0009,2,2016
2016-01-03 05:00:00+00:00,796.92,797.28,25.56,64.4,2.89,TNP_0009,2,2016
2016-01-03 06:00:00+00:00,843.6,845.88,26.53,60.87,3.3,TNP_0009,2,2016
2016-01-03 07:00:00+00:00,822.75,830.03,27.07,58.54,3.61,TNP_0009,2,2016
2016-01-03 08:00:00+00:00,739.58,739.7,27.17,57.79,3.75,TNP_0009,2,2016
2016-01-03 09:00:00+00:00,580.47,582.65,26.86,59.03,3.69,TNP_0009,2,2016
2016-01-03 10:00:00+00:00,373.05,375.4,26.2,61.78,3.45,TNP_0009,2,2016
2016-01-03 11:00:00+00:00,151.05,152.52,24.37,74.96,2.54,TNP_0009,2,2016
2016-01-03 12:00:00+00:00,7.55,7.6,21.14,86.57,2.5,TNP_0009,2,2016
2016-01-03 13:00:00+00:00,0.0,0.0,20.03,88.56,2.63,TNP_0009,2,2016
2016-01-03 14:00:00+00:00,0.0,0.0,19.34,90.45,2.62,TNP_0009,2,2016
2016-01-03 15:00:00+00:00,0.0,0.0,18.73,92.9,2.58,TNP_0009,2,2016
2016-01-03 16:00:00+00:00,0.0,0.0,18.25,95.83,2.43,TNP_0009,2,2016
2016-01-03 17:00:00+00:00,0.0,0.0,17.91,97.94,2.21,TNP_0009,2,2016
2016-01-03 18:00:00+00:00,0.0,0.0,17.72,99.24,1.94,TNP_0009,2,2016
