cluster_id,n_points,pct_points,total_population,mean_membership_prob,GHI_mean_mean,GHI_daily_kWh_est_mean,Ta_mean_mean,DTR_mean,RH_mean_mean,wind_mean_mean,monsoon_index_mean,elev_proxy_mean,Tm_target_C,Tm_target_mean,Tm_target_capped_C,L_required_kWh_mean,L_required_kJ_per_kg,HSI,HSI_mean
0,27,33.75,13203626.601064518,0.9918152923604596,232.35564854961,3.9464636819559775,25.96205331365629,6.19919050288439,76.31961780165081,1.7444584432231238,0.6565454498021603,0.9880800718345792,44.0,44.0,40.583484884682086,3.49274568969541,251.4776896580695,29.016978665015365,29.016978665015365
1,28,35.0,8631796.52470421,0.9909176342847592,213.9722596405126,3.859181319267921,24.610231489477144,5.8308470865758135,78.7736809233894,1.221832084626307,0.5909840050689843,0.9680144990845554,44.0,44.0,39.88929632873023,3.649932527362463,262.79514197009735,34.82235389599155,34.82235389599155
2,25,31.25,8918770.377107369,0.9786600063992974,229.79000675452332,4.035849953736655,24.68932730068289,6.594985498929069,76.36016160610355,1.2535075644686895,0.6747223075126382,0.9654306355514208,44.0,44.0,39.93916569210367,3.640735442203928,262.1329518386828,30.151897019429743,30.151897019429743
